Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
295779,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Business,8.0,47,44144
237202,Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,7.42,40,49725
93561,GO_FIRST,G8-118,Bangalore,Night,zero,Night,Delhi,Economy,2.75,47,4500
186612,Indigo,6E-2752,Chennai,Evening,zero,Night,Delhi,Economy,2.75,43,5333
231120,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Bangalore,Business,26.33,15,39547
32666,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Economy,27.75,31,4209
100313,Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,Economy,6.17,36,6568
27509,Air_India,AI-506,Delhi,Morning,one,Early_Morning,Kolkata,Economy,19.5,42,7366
58257,AirAsia,I5-471,Mumbai,Night,one,Morning,Bangalore,Economy,9.08,32,2074
73444,Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42,24,2901
279570,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.5,38,45883
280794,Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Business,17.67,11,56590
186450,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,10.0,42,5606
88088,GO_FIRST,G8-283,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.92,22,3466
75203,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,22.5,35,4674
27411,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.25,42,4559
198868,Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.67,13,11783
219076,Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,Business,12.58,49,53209
153089,Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.25,8,6133
174497,AirAsia,I5-766,Hyderabad,Night,two_or_more,Early_Morning,Kolkata,Economy,10.25,35,2056
112353,Air_India,AI-738,Bangalore,Morning,two_or_more,Morning,Hyderabad,Economy,24.08,24,6843
204088,Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.67,18,8523
104379,AirAsia,I5-1562,Bangalore,Afternoon,one,Evening,Kolkata,Economy,3.58,14,5179
177414,Indigo,6E-6366,Hyderabad,Afternoon,one,Night,Chennai,Economy,7.58,16,4453
165508,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,7.58,49,4660
87587,Indigo,6E-6802,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.58,19,4570
4587,Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,24,5786
63664,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,14,11129
57855,Indigo,6E-179,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.5,29,7584
88072,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,22,3346
262887,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,18.08,30,48079
217517,Air_India,AI-807,Delhi,Evening,one,Evening,Kolkata,Business,24.25,26,57405
108250,AirAsia,I5-1564,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.83,40,3393
53761,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Economy,10.08,7,12468
131428,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.25,26,5523
218780,Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,45,27976
265148,Air_India,AI-573,Kolkata,Evening,one,Night,Mumbai,Business,26.83,18,64499
139047,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Economy,16.08,26,8111
224925,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.42,49,45257
45363,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,14,12138
273105,Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Business,15.17,13,55983
154892,Indigo,6E-7136,Hyderabad,Morning,one,Evening,Delhi,Economy,5.33,22,5788
135630,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Economy,8.58,1,17094
227774,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Business,3.67,29,22140
206644,Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Hyderabad,Economy,19.33,49,5732
79886,Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,Economy,13.92,20,5677
119281,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,26.17,45,4672
250827,Vistara,UK-820,Bangalore,Evening,one,Early_Morning,Mumbai,Business,14.08,26,84028
100615,Indigo,6E-6067,Bangalore,Evening,one,Night,Mumbai,Economy,7.08,38,4190
142497,GO_FIRST,G8-101,Kolkata,Morning,one,Evening,Bangalore,Economy,9.58,49,14374
37482,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,17,4023
12629,Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Economy,7.83,15,4545
68204,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,38,6159
194754,Indigo,6E-6137,Chennai,Morning,zero,Morning,Bangalore,Economy,1.08,15,3467
273627,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,12.25,25,55502
64593,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.08,19,5949
39193,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Chennai,Economy,4.75,27,3266
27818,Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,44,5276
30561,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,16,5530
197617,Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Economy,10.17,47,6308
193466,Air_India,AI-430,Chennai,Morning,one,Afternoon,Mumbai,Economy,26.92,46,4357
218695,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Business,15.92,43,67769
9683,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,48,4381
19193,AirAsia,I5-792,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,45,4469
261991,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,14.5,14,53743
211751,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,24.25,47,59033
184469,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.67,30,4971
196498,Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Bangalore,Economy,19.33,35,4536
28267,Indigo,6E-6096,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.33,47,2482
22864,Vistara,UK-951,Delhi,Afternoon,one,Morning,Kolkata,Economy,19.33,17,6840
73799,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.5,26,4099
97887,Air_India,AI-9517,Bangalore,Evening,one,Night,Mumbai,Economy,26.42,23,6506
290689,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,7,98912
82316,Indigo,6E-5217,Mumbai,Evening,one,Night,Chennai,Economy,5.75,37,4069
202693,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,12.17,2,18273
270468,Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Hyderabad,Business,14.25,7,49207
221373,Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,41,51697
167234,GO_FIRST,G8-504,Hyderabad,Morning,one,Night,Bangalore,Economy,13.4,19,4452
246505,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,5.5,23,42521
288522,Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Business,2.83,18,27792
61858,Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,3,20591
113885,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,29.67,36,7295
134191,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,41,6711
103806,Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Economy,15.75,10,11205
36271,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,15.17,9,12570
79783,AirAsia,I5-336,Mumbai,Night,one,Morning,Chennai,Economy,12.33,20,1890
279247,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,12.25,33,45883
292225,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.33,31,49553
182047,Air_India,AI-569,Chennai,Early_Morning,two_or_more,Night,Delhi,Economy,17.42,14,12288
32001,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,26,6172
123785,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.42,27,13386
144763,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Economy,22.83,22,5144
269291,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,34,52287
150521,Air_India,AI-402,Kolkata,Morning,one,Afternoon,Chennai,Economy,26.25,28,5390
171614,SpiceJet,SG-3831,Hyderabad,Evening,one,Evening,Kolkata,Economy,3.42,11,5292
152203,AirAsia,I5-2473,Kolkata,Morning,one,Evening,Chennai,Economy,6.83,45,3961
20143,Indigo,6E-2485,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,1,6932
189538,Indigo,6E-605,Chennai,Afternoon,one,Night,Mumbai,Economy,10.17,18,2857
17049,Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,35,5850
112905,Indigo,6E-841,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.5,29,2767
173564,AirAsia,I5-1543,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.75,27,2056
166611,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,13.17,13,7927
236538,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,Business,5.17,31,57565
55353,Air_India,AI-867,Mumbai,Night,one,Late_Night,Bangalore,Economy,26.67,16,6502
155025,Indigo,6E-913,Hyderabad,Morning,one,Night,Delhi,Economy,8.83,23,6133
253063,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,24.0,6,51817
77739,Indigo,6E-5208,Mumbai,Evening,one,Night,Chennai,Economy,4.92,5,8568
54078,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,8.25,9,11627
242136,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Chennai,Business,18.67,11,57554
151650,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Chennai,Economy,18.5,39,6495
201898,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,Economy,22.5,42,5937
139541,AirAsia,I5-547,Kolkata,Evening,one,Morning,Bangalore,Economy,14.67,30,3862
119985,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15.0,4,14364
107482,GO_FIRST,G8-790,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,35,3393
113732,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,7.33,35,6075
121479,GO_FIRST,G8-787,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.25,14,9401
103624,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,10.08,8,16570
38600,Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Economy,20.42,23,6561
114838,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,Economy,11.42,44,5322
100273,Indigo,6E-638,Bangalore,Evening,one,Night,Mumbai,Economy,4.08,36,4819
162002,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,11.08,26,4165
133067,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,35,6067
218507,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Business,2.17,41,27976
217195,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Business,25.33,21,65529
20242,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,2,5953
48208,AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,28,2336
265097,Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,5.83,18,50271
286619,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Business,15.83,29,51595
290853,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,10,64113
106129,AirAsia,I5-592,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.42,26,3393
216749,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,Business,29.17,15,48882
212842,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,13,32859
13987,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,13.67,21,6367
93621,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,48,2723
37900,GO_FIRST,G8-354,Delhi,Night,one,Early_Morning,Chennai,Economy,9.17,19,4896
206737,Air_India,AI-885,Delhi,Morning,one,Morning,Mumbai,Business,21.42,2,50992
265316,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,12.58,21,50271
22257,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,14,6690
219355,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,6,43252
73894,Indigo,6E-6123,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.33,27,2901
2412,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,14,8141
263935,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Business,17.92,49,53743
112397,Air_India,AI-9517,Bangalore,Evening,zero,Night,Hyderabad,Economy,1.42,25,1977
271978,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Business,19.0,37,52063
287300,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,43,41314
108070,Indigo,6E-146,Bangalore,Late_Night,zero,Early_Morning,Kolkata,Economy,2.67,39,3393
76724,Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,Economy,11.0,45,5014
52145,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,46,5343
268533,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Business,5.25,22,52287
167968,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Economy,8.75,25,6314
1555,Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,10,11326
123505,Indigo,6E-7234,Kolkata,Evening,one,Night,Delhi,Economy,6.42,26,5215
68413,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,39,5949
150414,SpiceJet,SG-406,Kolkata,Night,one,Early_Morning,Chennai,Economy,11.42,27,5152
269225,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,12.42,33,52287
51461,Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Economy,28.0,43,3843
53024,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,2,22639
278790,Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,16.83,26,45883
199339,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,16.42,17,11803
250249,Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,Business,21.0,20,54684
166791,Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.25,15,4453
258655,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Business,14.58,44,56588
156803,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,9.0,36,6292
286625,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,Business,25.33,29,51595
208001,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Business,25.08,14,40447
134688,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,18.58,44,6067
221815,Air_India,AI-560,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,1.92,49,23944
206369,Indigo,6E-7261,Chennai,Morning,one,Night,Hyderabad,Economy,10.08,46,1105
196312,GO_FIRST,G8-505,Chennai,Evening,one,Early_Morning,Bangalore,Economy,12.58,33,2212
269895,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,15.42,43,71058
265732,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,7.42,26,70543
140786,Air_India,AI-773,Kolkata,Evening,one,Morning,Bangalore,Economy,17.92,38,6512
172406,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,8.0,17,6231
213566,Vistara,UK-975,Delhi,Early_Morning,one,Night,Bangalore,Business,15.17,21,54777
186533,AirAsia,I5-1531,Chennai,Night,one,Afternoon,Delhi,Economy,16.08,43,3654
23449,Indigo,6E-6278,Delhi,Morning,one,Afternoon,Kolkata,Economy,6.83,20,6873
102459,Indigo,6E-638,Bangalore,Evening,one,Night,Mumbai,Economy,4.67,48,3153
290338,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,10.92,49,60160
264673,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.25,12,50271
215216,Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,41,42457
34480,AirAsia,I5-829,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.75,44,2050
237026,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,6.5,38,49725
252538,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,13.08,46,54684
56170,Air_India,AI-663,Mumbai,Afternoon,one,Night,Bangalore,Economy,9.08,20,12653
286894,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Chennai,Business,11.08,35,39682
163617,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,12.25,36,5060
247858,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Business,2.67,40,32923
201045,AirAsia,I5-821,Chennai,Night,one,Morning,Kolkata,Economy,10.42,34,2361
273702,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Business,12.42,26,55983
121104,Indigo,6E-893,Kolkata,Morning,one,Evening,Delhi,Economy,7.0,12,6489
118797,AirAsia,I5-1530,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.0,40,1603
122439,GO_FIRST,G8-102,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.58,20,3999
49904,GO_FIRST,G8-391,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,36,2339
71882,Vistara,UK-910,Mumbai,Evening,one,Night,Hyderabad,Economy,5.33,13,9879
57578,GO_FIRST,G8-2601,Mumbai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,7.92,28,5102
155933,Air_India,AI-616,Hyderabad,Morning,one,Night,Delhi,Economy,12.83,30,4387
295552,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Business,15.92,42,60260
249266,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Business,12.08,9,54684
85914,SpiceJet,SG-5006,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,12,7488
151936,AirAsia,I5-510,Kolkata,Early_Morning,one,Morning,Chennai,Economy,3.92,42,5465
160620,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,9.75,17,5795
243273,Vistara,UK-845,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Business,10.33,26,80626
288279,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,20.42,13,65872
239258,Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,Business,16.08,19,60220
23359,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.0,20,4559
119474,GO_FIRST,G8-803,Bangalore,Evening,one,Late_Night,Chennai,Economy,6.25,47,5733
296761,Air_India,AI-430,Chennai,Morning,one,Morning,Kolkata,Business,23.08,20,55377
196284,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,14.75,32,6437
154240,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Economy,22.17,17,6907
284176,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Business,8.33,27,48851
91968,GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,40,3466
58919,GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.92,35,6319
113402,Indigo,6E-7223,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,4.58,33,1694
109095,Vistara,UK-657,Bangalore,Morning,two_or_more,Night,Kolkata,Economy,11.25,45,9017
25474,AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,32,2480
19038,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,44,10273
15738,Air_India,AI-877,Delhi,Morning,one,Afternoon,Bangalore,Economy,27.33,29,5704
212796,Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,12,52522
219263,Vistara,UK-951,Delhi,Afternoon,one,Afternoon,Hyderabad,Business,21.92,4,54273
206703,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.17,2,25612
87137,Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,Economy,2.58,17,4911
179093,AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Chennai,Economy,12.75,34,1776
219426,Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,7,51697
140539,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,9.83,36,8111
265850,Vistara,UK-708,Kolkata,Night,one,Night,Mumbai,Business,25.17,28,59254
58367,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,14.58,32,6450
292174,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27.0,30,49553
12205,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.08,13,10680
212641,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,10,59509
94126,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,9.75,1,24709
111593,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.5,18,6200
255414,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.08,41,60508
271711,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,Business,16.17,32,52175
80372,Indigo,6E-5236,Mumbai,Early_Morning,one,Morning,Chennai,Economy,7.17,24,3050
100010,Vistara,UK-864,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,35,2150
177038,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Economy,9.92,10,16528
241941,Vistara,UK-873,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Business,10.0,8,68743
104143,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.08,12,11383
78179,Vistara,UK-994,Mumbai,Morning,one,Evening,Chennai,Economy,5.92,8,11307
173040,Vistara,UK-894,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,15.08,22,9433
43314,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,11.42,3,12243
216668,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Business,10.67,14,43376
71714,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.92,12,8988
273173,Air_India,AI-787,Kolkata,Early_Morning,one,Morning,Chennai,Business,5.08,15,40369
279508,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.75,37,45883
138671,Indigo,6E-7713,Kolkata,Early_Morning,one,Night,Bangalore,Economy,12.17,24,6489
74239,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Economy,14.17,29,3971
109347,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,8.58,47,7721
230478,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,10.0,7,74880
204617,Vistara,UK-826,Chennai,Afternoon,two_or_more,Night,Hyderabad,Economy,8.42,25,6015
237936,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,6.5,49,49725
11850,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.75,11,13314
169817,Air_India,AI-525,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Economy,19.83,42,5019
272764,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Business,15.25,6,55502
31356,Air_India,AI-401,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.42,22,4940
6172,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,31,10050
65237,Air_India,AI-651,Mumbai,Morning,one,Night,Kolkata,Economy,10.25,22,7237
18853,AirAsia,I5-713,Delhi,Evening,two_or_more,Late_Night,Bangalore,Economy,8.75,44,3090
112887,Vistara,UK-897,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.17,29,1714
35150,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,48,5549
256328,Vistara,UK-864,Bangalore,Evening,one,Night,Hyderabad,Business,25.92,8,43697
137125,AirAsia,I5-541,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,5.83,14,4555
274712,Air_India,AI-526,Kolkata,Evening,one,Night,Chennai,Business,27.58,49,35038
94615,Air_India,AI-808,Bangalore,Night,one,Night,Mumbai,Economy,24.58,5,9277
101657,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.83,43,6578
40362,Vistara,UK-807,Delhi,Night,two_or_more,Morning,Chennai,Economy,15.17,33,8838
104030,Air_India,AI-9505,Bangalore,Morning,two_or_more,Evening,Kolkata,Economy,34.17,11,14034
274390,Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Business,22.5,41,55983
98945,Indigo,6E-6067,Bangalore,Evening,one,Night,Mumbai,Economy,4.42,29,4190
63909,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,15,12557
274617,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Chennai,Business,17.42,46,55983
82120,Indigo,6E-5366,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.42,36,3222
227671,Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Business,5.33,28,31450
111009,AirAsia,I5-1983,Bangalore,Afternoon,zero,Afternoon,Hyderabad,Economy,1.08,14,4339
91634,Indigo,6E-2186,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,3.0,38,4500
4140,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,22,4881
229945,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,25.75,49,41269
85138,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,7,17508
63240,GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,12,7412
70411,Air_India,AI-683,Mumbai,Night,one,Afternoon,Hyderabad,Economy,17.75,2,8148
79069,GO_FIRST,G8-305,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.83,15,5942
252709,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,16.33,48,54684
246998,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,23.08,29,42521
